"id";"title";"slug";"acronym";"url";"description";"base_api_url";"machine_documentation_url";"technical_documentation_url";"business_documentation_url";"authorization_request_url";"availability";"rate_limiting";"access_type";"license";"organization";"organization_id";"owner";"owner_id";"featured";"created_at";"metadata_modified_at";"archived";"tags";"datasets";"metric.discussions";"metric.discussions_open";"metric.followers";"metric.followers_by_months";"metric.views"
"672cf9ca947cdc26893f8a0b";"API Sirene dont unités à diffusion partielle";"api-sirene-dont-unites-a-diffusion-partielle";"";"https://www.data.gouv.fr/dataservices/api-sirene-dont-unites-a-diffusion-partielle/";"Accéder aux informations concernant les entreprises et les établissements immatriculés au répertoire interadministratif Sirene de l'Insee
API Sirene donne accès aux informations concernant les entreprises et les établissements immatriculés au répertoire interadministratif Sirene depuis sa création en 1973, y compris les unités fermées.

L'API Sirene permet d'accéder simplement aux données de multiples administrations.

| Donnée            | Description                                                                     |
| ----------------- | ------------------------------------------------------------------------------- |
| dénomination      | le nom de l'entreprise                                                          |
| SIREN             | le numero unique de l'entreprise                                                |
| SIRET             | le numero unique de l'établissement                                             |
| NAF               | le code NAF ou code APE, un code d'activité suivant la nomenclature de l'INSEE  |
| date              | la date de création et de clôture (si applicable)                               |
| siege social      | Est-ce que cet établissement est le siège social de l'entreprise                |
| forme juridique   | la forme juridique de l'établissement (SARL, SAS, entreprise individuelle etc.) |
| tranche effectifs | la fourchette des effectifs de l'établissement                                  |

### A propos des fonctionnalités de recherche de l’API

La recherche peut être unitaire, multicritère, phonétique et porter sur les données courantes et historisées.

Les services actuellement disponibles interrogent les unités légales (Siren), les établissements (Siret) et les liens de succession entre établissements. À venir : données pluriannuelles.

### Licences

La réutilisation des jeux de données mis à votre disposition à partir de la base Sirene est soumise à la licence [« Licence Ouverte / Open Licence version 2.0 »](https://www.etalab.gouv.fr/licence-ouverte-open-licence) conçue par Etalab, organisme chargé de coordonner l’action des services de l’État et de ses établissements publics pour faciliter la réutilisation la plus large possible de leurs informations publiques, via le portail interministériel [data.gouv.fr](https://www.data.gouv.fr/fr/datasets/base-sirene-des-entreprises-et-de-leurs-etablissements-siren-siret/)

La base Sirene contenant des données à caractère personnel, l’Insee attire votre attention sur les obligations légales qui en découlent :

Le traitement de ces données relève des obligations de déclaration de la Loi 78-17 du 6 janvier 1978 modifiée, dite Loi Informatique et Libertés : [Loi 78-17](http://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000000886460)
Selon votre usage du jeu de données, il est de votre responsabilité de tenir compte du statut de diffusion le plus récent de chaque personne physique.
En effet, selon l’[Article A123-96 du code de commerce](http://www.legifrance.gouv.fr/affichCodeArticle.do;jsessionid=C505A51DBC1A4EB1FFF3764C69ACDB1C.tpdjo11v_1?idArticle=LEGIARTI000020165030&cidTexte=LEGITEXT000005634379&dateTexte=20100702) :

""Toute personne physique peut demander soit directement lors de ses formalités de création ou de modification, soit par lettre adressée au directeur général de l’Institut national de la statistique et des études économiques, que les informations du répertoire la concernant ne puissent être utilisées par des tiers autres que les organismes habilités au titre de l’[article R. 123-224](https://www.legifrance.gouv.fr/affichCodeArticle.do?cidTexte=LEGITEXT000005634379&idArticle=LEGIARTI000006258837&dateTexte=&categorieLien=cid) ou les administrations, à des fins de prospection, notamment commerciale.""

### Droit de rectification des données du répertoire Sirene

[L'article A123-90 du code de commerce](https://www.legifrance.gouv.fr/affichCodeArticle.do?idArticle=LEGIARTI000020165042&cidTexte=LEGITEXT000005634379&dateTexte=20151223) indique que ""Le droit d'accès prévu par l'article 39 de la loi du 6 janvier 1978 s'exerce auprès du directeur régional de l'Institut national de la statistique et des études économiques.""

### Homologation RGS (Référentiel général de sécurité)

Le directeur général de l’Insee, après avoir recueilli l’avis des membres de la commission d’homologation de sécurité, atteste que le système ""API Sirene"" est protégé, conformément aux objectifs fixés par le maître d’ouvrage, pour répondre, de manière proportionnée, aux besoins de protection du système et des informations, face aux risques identifiés.

Paris le 24 Juin 2019

Pour le directeur général de l’Insee

Par délégation

Le secrétaire général de l’Insee
[Lien des documentations supplémentaires](https://api.insee.fr/catalogue/site/themes/wso2/subthemes/insee/pages/item-info.jag?name=Sirene&version=V3.11&provider=insee)";"https://api.insee.fr/entreprises/sirene/V3.11";"https://api.insee.fr/catalogue/api-docs/carbon.super/Sirene/V3.11?envName=Production%20and%20Sandbox";"";"https://portail-api.insee.fr/catalog/api/2ba0e549-5587-3ef1-9082-99cd865de66f/doc?page=52d26f24-963b-4fc0-926f-24963b4fc021";"https://portail-api.insee.fr/catalog/api/2ba0e549-5587-3ef1-9082-99cd865de66f?aq=ALL";"";"30 appels / minute
L'usage d'API Sirene est soumis à une limite de 30 interrogations par minute. L'Insee se réserve le droit de changer cette limite en cas de nécessité.
";"restricted";"";"Institut national de la statistique et des études économiques (Insee)";"534fff81a3a7292c64a77e5c";"";"";False;"2024-11-07T17:32:58.244000";"2025-01-06T17:31:14.149000";False;"entreprise,etablissements,sirene";"5b7ffc618b4c4169d30727e0";1;1;6;"{'2024-10': 0, '2024-11': 2, '2024-12': 0, '2025-01': 0, '2025-02': 2, '2025-03': 0, '2025-04': 1, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0}";5346
"672cfbeff92a8fae20ccf3ea";"API SPARQL de la BnF - data.bnf.fr";"api-sparql-de-la-bnf-data-bnf-fr";"";"https://www.data.gouv.fr/dataservices/api-sparql-de-la-bnf-data-bnf-fr/";"L’API donne un accès aux données de data.bnf.fr, un projet de la Bibliothèque nationale de France qui agrège les données issues de ses différentes bases et catalogues pour permettre une recherche fédérée sur les auteurs, œuvres, thèmes, lieux et dates.

La Bibliothèque nationale de France recevant par dépôt légal tous les documents publiés en France, ses collections sont très complètes et reflètent la diversité de la production culturelle française.

Les données de data.bnf.fr sont enrichies par des alignements avec d'autres données publiées sur le Web, comme Wikidata. Elles sont exprimées selon les standards du web sémantique.

### À quoi sert l’API ?

L’API data.bnf.fr/sparql permet d’interroger et de récupérer les données de data.bnf.fr, d’accéder à plusieurs millions de documents, libres de droits, grâce à des liens pointant vers la bibliothèque numérique Gallica.

### Volumétrie

Éléments de volumétrie (juin 2024) :

* Plus de 2,5 millions de notices d’auteurs
* Plus d’1,9 millions de notices d’œuvres
* Près de 200 000 notices de sujets
* Plus de 5400 notices de dates
* Plus de 120 000 notices de lieux
* Plus de 62 000 notices de spectacles
* Plus de 515 000 notices de publications périodiques.



En RDF, cela représente plus de **650 millions de triplets**.

### Description des conditions d'accès et de contact

Sparql endpoint: <https://data.bnf.fr/sparql>

L’accès au Sparql endpoint est ouvert à tous, pour tout type d’usage.

Les données de data.bnf.fr sont publiées sous le régime de la licence ouverte de l’État. Elles sont réutilisables sous la seule condition de mentionner leur origine.
";"https://data.bnf.fr/sparql";"";"";"https://data.bnf.fr/semanticweb";"";100.0;"";"open";"";"Bibliothèque nationale de France";"534fff5aa3a7292c64a77d09";"";"";False;"2024-11-07T17:42:07.301000";"2024-12-02T16:06:07.976000";False;"bibliotheque,bnf,culture,data-bnf,recherche,sparql";"53699211a3a729239d203e0e";0;0;0;0;1359
"672cfc317cc64ffb7514f302";"API RVA Rennes Métropole";"api-rva-rennes-metropole";"";"https://www.data.gouv.fr/dataservices/api-rva-rennes-metropole/";"### Présentation

Rennes Métropole dispose depuis 2013 d'un Référentiel Voies et Adresses (RVA) sur les communes de l’agglomération. Ce lot de données rassemble les voies, les tronçons de voies et les adresses des 43 communes de Rennes Métropole.
Le RVA a pour ambition d’être la base de données voies et adresses la plus fiable sur le territoire de Rennes Métropole.
En plus des données disponibles sous forme de fichiers sur cette page, Rennes Métropole met ici à disposition les données du RVA sous la forme d’une API afin de faciliter la réutilisation des données voies et adresses de Rennes Métropole dans des applications.

### Conditions d’utilisation

#### Modalités d’accès

Votre inscription est nécessaire pour accéder à l’API et l’utiliser. Une clé unique vous est ainsi attribuée. Il vous est interdit de la communiquer à des tiers.
Les informations fournies ne serviront qu’à des fins de statistiques et de surveillance du service et d’information sur les évolutions du service.

#### Licence des données

Les données fournies au travers de la présente API sont sous [Licence Ouverte 2.0](https://www.etalab.gouv.fr/licence-ouverte-open-licence).
Les utilisateurs de l’API RVA acceptent donc les termes cette licence dans le cadre de la réutilisation des données accessibles via ce site / ce service.

#### Garantie de disponibilité et support

Rennes Métropole met en œuvre les moyens qu’elle juge nécessaires pour garantir le bon fonctionnement de l’API (disponibilité, temps de réponse). Rennes Métropole se réserve le droit d’interrompre de manière temporaire ou définitive de ce site / ce service.
Ce service de données est fourni « comme tel ». En aucun cas Rennes Métropole ne peut être tenue responsable des dommages directs ou indirects liés à l’utilisation, conforme ou non conforme, des données fournies via ce site / ce service ou de l’interruption temporaire ou définitive du site / du service.

#### Mise en cache des données

La mise en cache des données fournies au travers de ce site / ce service est strictement interdit.
Un stockage immédiat, automatique, et temporaire de données en vue d’améliorer la performance de fonctionnement des applications utilisant les données fournies par ce site / ce service, pendant la seule durée de connexion de l’utilisateur final, est cependant autorisé.

[Lien des documentations supplémentaires](https://api-rva.sig.rennesmetropole.fr/documentation.php)
";"https://api-rva.sig.rennesmetropole.fr/";"";"https://api-rva.sig.rennesmetropole.fr/documentation.php";"https://api-rva.sig.rennesmetropole.fr/documentation.php";"https://api-rva.sig.rennesmetropole.fr/inscription.php";"";"";"restricted";"";"Rennes Métropole";"534fffaaa3a7292c64a780dd";"";"";False;"2024-11-07T17:43:13.112000";"2024-11-07T17:43:13.112000";False;"adresse,geographie,transport,voie";"";0;0;0;0;400
"672cfc33fc959adaf03a4cfe";"API Accès à l'emploi";"api-acces-a-lemploi";"";"https://www.data.gouv.fr/dataservices/api-acces-a-lemploi/";"Cette API est issue du site [Data Emploi](https://dataemploi.pole-emploi.fr/accueil).
Il permet de  trouver les informations essentielles pour décrypter le marché du travail sur les territoires

### A quoi sert l'API Accès à l'emploi ?

Cette API présente les taux d'accès à l'emploi à 6 mois des demandeurs d'emploi selon le métier recherché.

Il s’agit de la part des demandeurs d’emploi ayant accédé à un emploi dans les 6 mois ayant suivi leur présence sur les listes de France Travail.

L’accès à l’emploi étant défini comme l’accès à un emploi d’une durée minimale d’un mois au cours des six mois qui suivent la présence en fin de mois sur les listes de France Travail en catégorie A ou B.

### Données accessibles dans l'API

Le jeu de données de l’API ROME référence l’ensemble des informations concernant le Répertoire Opérationnel des Métiers et des Emplois :

* Catégories de demandeurs d'emploi,
* Territoires
* Périodes
* Activités
* Nomenclatures
";"https://francetravail.io/produits-partages/catalogue/acces-emploi-demandeurs-emploi";"";"https://francetravail.io/produits-partages/catalogue/acces-emploi-demandeurs-emploi";"https://francetravail.io/produits-partages/catalogue/acces-emploi-demandeurs-emploi";"https://francetravail.io/inscription";99.8;"10 appels / seconde";"open";"";"France Travail";"534fffa3a3a7292c64a78094";"";"";False;"2024-11-07T17:43:15.388000";"2025-02-26T16:16:30.883000";False;"afpa,competences,emploi,marche-du-travail,mobilite-professionnelle,rome,travail";"";0;0;0;0;1910
"672cfc385f5cc8719bcb6609";"API Référentiel des agences France Travail";"api-referentiel-des-agences-france-travail";"";"https://www.data.gouv.fr/dataservices/api-referentiel-des-agences-france-travail/";"L’API référentiel des agences France Travail permet d’obtenir l’annuaire des agences et des points relais France Travail (métropole et DROM) avec des informations complémentaires.

Ce jeu de données repose sur une ressource unique qui fournit la liste des agences France Travail ouvertes au public sans rendez-vous.

### Données accessibles dans l'API

Pour chaque agence sont restituées les données suivantes :

* Géolocalisation,
* Nom complet,
* Coordonnées (adresse postale, contacts 3949 et 3995),
* Type d’agence (généraliste, spectacle),
* Horaires d’ouverture,
* Accessibilité aux dispositifs sourds ou malentendants.
";"https://francetravail.io/data/api/referentiel-agences";"";"https://francetravail.io/data/api/referentiel-agences?tabgroup-api=documentation&doc-section=api-doc-section-caracteristiques";"https://francetravail.io/data/api/referentiel-agences";"https://francetravail.io/inscription";99.8;"1 appel / seconde";"open";"";"France Travail";"534fffa3a3a7292c64a78094";"";"";False;"2024-11-07T17:43:20.584000";"2025-02-26T16:15:08.981000";False;"adresse,agences,emploi,horaires,point-relais,travail";"";1;0;1;0;1533
"672cfc39db38d1541be152f8";"scanR, moteur de la recherche et de l'innovation";"scanr-moteur-de-la-recherche-et-de-linnovation";"";"https://www.data.gouv.fr/dataservices/scanr-moteur-de-la-recherche-et-de-linnovation/";"### L'api scanR recense 4 types de données :

- entités liées à la recherche et l’innovation ;
- auteurs de travaux de recherche ;
- financements ;
- publications : thèses de doctorat, articles et autres ;
- brevets.

#### Pour chaque type de données (entités, auteurs, financements et productions),  un index elasticsearch est disponible :
 - scanr-organizations
 - scanr-persons
 - scanr-projects
 - scanr-publications
 - scanr-patents

La page https://scanr.enseignementsup-recherche.gouv.fr/docs/overview détaille les URL et schéma de données des index.

### Un outil d’exploration mais pas d’évaluation
scanR enrichit et structure toutes les données qu’il parvient à récolter, mais ne garantit pas :

 - L’absence d’erreur : Le caractère automatique des traitements engendre inéluctablement des approximations ou des erreurs
 - La complétude des informations : scanR utilise l’information qui est ouverte et disponible et réutilisable. La couverture du paysage ne peut donc être que partielle, en particulier sur les financements. scanR ne doit donc être un aucun cas perçu ou utilisé comme un outil d’évaluation
 
[Lien des documentations supplémentaires](https://scanr.enseignementsup-recherche.gouv.fr/docs/overview)";"";"";"https://scanr.enseignementsup-recherche.gouv.fr/docs/overview";"";"";"";"";"open";"";"Ministère chargé de l'Enseignement supérieur et de la Recherche";"534fff90a3a7292c64a77f45";"";"";False;"2024-11-07T17:43:21.471000";"2024-11-07T17:43:21.471000";False;"brevets,education,financement-de-la-recherche,innovation,laboratoire,open-access,publications,recherche,recherche-et-developpement,science,science-ouverte,theses";"577cc85ac751df4e1b9901a0";0;0;0;0;743
"672cfc44fa6cdbd0efe62e62";"API Document unique de marché européen (Dume)";"api-document-unique-de-marche-europeen-dume";"";"https://www.data.gouv.fr/dataservices/api-document-unique-de-marche-europeen-dume/";"Le Document unique de marché européen (DUME ou ESPD en anglais) est un formulaire, qui est utilisé dans les procédures de passation des marchés publics.

Il est à la fois utilisé par les acheteurs publics (pouvoirs adjudicateurs ou entités adjudicatrices) et les opérateurs économiques de l'Union Européenne.

## Qu’est-ce que service DUME ?

La Direction des affaires juridiques des ministères économiques et financiers a confié à [l’Agence pour l’Informatique financière de l’Etat (AIFE)](https://aife.economie.gouv.fr/) la mise en œuvre d’un service permettant aux acheteurs et aux opérateurs économiques de pouvoir concevoir et réutiliser un DUME.

Il a pour objectif :

- de **simplifier les procédures** et réduire les charges administratives en facilitant la création et la complétion des formulaires ;
- d'offrir à tous les acheteurs **une solution mutualisée** et néanmoins modulable à travers l’implémentation de services exposés (API) ;
- de proposer un **service accessible** même aux entités ne disposant pas d’un système d’information dédié, à travers la mise à disposition d’un utilitaire en ligne ;
- de permettre et **accélérer la transformation numérique de la commande publique** en facilitant la dématérialisation de la procédure de passation des marchés publics.

## À quoi sert l'API DUME ?

Les API du Service Dume permettent aux éditeurs d'intégrer toutes les fonctionnalités du Service DUME aux profils d'acheteurs qu'ils administrent.

Les fonctionnalités proposées permettent aux acheteurs et opérateurs économiques de réaliser toutes les étapes de saisie, complétion et consultation des DUME. Chaque fonctionnalité est portée par une opération relevant d'une des API suivantes :

- API DUME A (pour les DUME Acheteurs)
- API DUME OE (pour les DUME Opérateurs Economiques)
- API Métadonnées (pour intervenir uniquement sur les métadonnées d'un DUME)
- API Données (pour récupérer des données issues de sources tierces comme API Entreprises)
- API Référentiel (pour interroger les référentiels du service DUME)
- API E-Certis (pour récupérer la transcription française de la réglementation européenne)
- API Attestations (pour récupérer les attestations via API Entreprises)

### En savoir plus

- Retrouvez ici les [informations sur le service DUME](https://www.economie.gouv.fr/daj/dume-espd)
- Et ici la [documentation technique](https://developer.aife.economie.gouv.fr/api-catalog-sandbox) des API liées au service DUME

[Lien des documentations supplémentaires](https://developer.aife.economie.gouv.fr/index.php?option=com_apiportal&view=apitester&usage=api&apitab=tests&apiName=DUME+Acheteurs&apiId=a3040f00-f8b2-4180-8075-f1fcad896ca6&managerId=2&type=rest&apiVersion=1.0.0&Itemid=265&swaggerVersion=2.0&lang=fr)";"";"";"";"http://www.chorus-pro.gouv.fr/";"https://api.gouv.fr/les-api/api-dume/demande-acces";"";"";"restricted";"";"Agence pour l'Informatique Financière de l'Etat";"5b20e610c751df0b90147be9";"";"";False;"2024-11-07T17:43:32.637000";"2025-06-26T09:25:46.320000";False;"achat,acheteur,administration-et-legislation,commande-publique,comptabilite,dematerialisation,e-certis,entreprise,factures";"";0;0;0;0;1031
"672cfc48f92a8fae20ccf3eb";"API Statut demandeur d'emploi";"api-statut-demandeur-demploi";"";"https://www.data.gouv.fr/dataservices/api-statut-demandeur-demploi/";"## À quoi sert l’API statut demandeur d'emploi ?

Cette API permet de vérifier si un individu est inscrit comme demandeur d’emploi.
Cette API s'adresse aux administrations et aux collectivités pour les aider à simplifier les démarches en ligne qu'elles mettent en œuvre auprès des particuliers.

Elle permet aux administrations d'accéder à des informations certifiées à la source et ainsi :

* s’affranchir de demander le téléchargement des pièces justificatives,
* automatiser le processus de traitement des demandes et de supprimer le contrôle en back-office,
* d'écarter le risque de fraude documentaire.

## Présentation générale

#### Une API appelable avec le numéro unique France Travail

Cette API est appelable avec le numéro unique France Travail. C'est-à-dire que le particulier qui effectue une démarche nécessitant de fournir son statut FranceTravail.&#x20;

> ⚠️ Pour plus d'informations, ces données sont **disponibles dans** **[l'API Particulier](https://particulier.api.gouv.fr/)** **dont vous pouvez lire** **[la documentation sur le site dédié](https://particulier.api.gouv.fr/catalogue/pole_emploi/situation).**

#### Délivrant le statut d'inscription du demandeur d'emploi

Sont disponibles les données des demandeurs d’emploi inscrits ou ayant été inscrits à France Travail depuis 2010 :

* Nom, prénom, civilité, date de naissance
* e-mail, téléphone
* L’adresse : celle déclarée par le demandeur lors de son inscription ou suite à une déclaration de changement d’adresse.
* Date d’inscription, date de cessation inscription
* Catégorie d’inscription

## Caractéristiques

L’API “Statut Augmenté” permet d’effectuer une recherche d’individu afin de connaître sa situation actuelle au regard de France Travail.

| Caractéristique          | description              |
| ------------------------ | ------------------------ |
| Mode d'accès             | restreint                |
| Fréquence de mise à jour | temps réel               |
| Cinématique OAuth        | Authorization grant      |
| Scopes nécessaires       | api\_fc-statutaugmentev1 |

### Description de la requête

##### Point d'accès et exemples d'appel

##### <https://api.gouv.fr/guides/documentation-api-statut-pole-emploi>&#x20;

### Données retournées

| Code                        | Cardinalité | Format | Description                                |
| --------------------------- | ----------- | ------ | ------------------------------------------ |
| etatCivil                   | 1           | objet  | Objet regroupant les données d'état civil  |
| civilite                    | 1           | string | Civilité                                   |
| nom                         | 1           | string | Nom de naissance                           |
| nomUsage                    | 1           | string | Nom d'usage                                |
| prenom                      | 1           | string | Prénom                                     |
| sexe                        | 1           | string | Sexe                                       |
| dateNaissance               | 1           | date   | Date de naissance                          |
| codeCertificationCNAV       | 1           | string | Code de certification CNAV                 |
| modalitesContact            | 0,1         | objet  | Objet regroupant les modalités de contact  |
| telephone                   | 0,1         | string | Numéro de téléphone 1                      |
| telephone2                  | 0,1         | string | Numéro de téléphone 2                      |
| email                       | 0,1         | string | Adresse e-mail                             |
| codeValiditeEmail           | 0,1         | string | Code de validité de l'adresse e-mail       |
| adresse                     | 1           | objet  | Objet regroupant les données d'adresse     |
| ligneNom                    | 1           | string | Ligne Nom                                  |
| ligneComplementDestinataire | 0,1         | string | Ligne Complément Destinataire              |
| ligneComplementAdresse      | 0,1         | string | Ligne Complément Adresse                   |
| ligneVoie                   | 0,1         | string | Ligne Voie                                 |
| ligneComplementDistribution | 0,1         | string | Ligne Complément Distribution              |
| codePostal                  | 1           | string | Code Postal                                |
| localite                    | 1           | string | Libellé localité                           |
| inseecommune                | 1           | string | Code INSEE Commune                         |
| situationInscription        | 1           | objet  | Objet regroupant les données d'inscription |
| dateInscription             | 1           | date   | Date d'inscription                         |
| dateCessationInscription    | 1           | date   | Date de cessation d'inscription            |
| categorieInscription        | 1           | string | Code de catégorie d'inscription            |
| libellecategorieInscription | 1           | string | Libellé de la catégorie d'inscription      |

#### Exemple de retour

```
{

   ""etatCivil"": {

     ""civilite"": ""string"",

     ""nom"": ""string"",

     ""nomUsage"": ""string"",

     ""prenom"": ""string"",

     ""sexe"": ""string"",

     ""dateNaissance"": ""2022-03-04T07:50:43.505Z"",

     ""codeCertificationCNAV"": ""string""

   },

   ""modalitesContact"": {

     ""telephone"": ""string"",

     ""telephone2"": ""string"",

     ""email"": ""string"",

     ""codeValiditeEmail"": ""string""

   },

   ""adresse"": {

     ""ligneNom"": ""string"",

     ""ligneComplementDestinataire"": ""string"",

     ""ligneComplementAdresse"": ""string"",

     ""ligneVoie"": ""string"",

     ""ligneComplementDistribution"": ""string"",

     ""codePostal"": ""string"",

     ""localite"": ""string"",

     ""inseecommune"": ""string""

   },

   ""situationInscription"": {

     ""dateInscription"": ""2022-03-04T07:50:43.505Z"",

     ""dateCessationInscription"": ""2022-03-04T07:50:43.505Z"",

     ""categorieInscription"": ""string"",

     ""libellecategorieInscription"": ""string""

   }

 }
```

### Détails sur la donnée ""catégorie de demandeur d'emploi"" :

| Catégorie | Description                                                                                                                                                                                                                                                                            |
| :-------- | :------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------- |
| 1         | Personnes sans emploi, immédiatement disponibles au sens de l'article R. 311-3-3 (article R.5411-9 du CT), tenues d'accomplir des actes positifs de recherche d'emploi, à la recherche d'un emploi à durée indéterminée à plein temps                                                  |
| 2         | Personnes sans emploi, immédiatement disponibles au sens de l'article R. 311-3-3 (article R.5411-9 du CT), tenues d'accomplir des actes positifs de recherche d'emploi, à la recherche d'un emploi à durée indéterminée à temps partiel                                                |
| 3         | Personnes sans emploi, immédiatement disponibles au sens de l'article R. 311-3-3 (article R.5411-9 du CT), tenues d'accomplir des actes positifs de recherche d'emploi, à la recherche d'un emploi à durée déterminée temporaire ou saisonnier, y compris de très courte durée         |
| 4         | Personnes sans emploi, non immédiatement disponibles, à la recherche d'un emploi                                                                                                                                                                                                       |
| 5         | Personnes pourvues d'un emploi, à la recherche d'un autre emploi                                                                                                                                                                                                                       |
| 6         | Personnes non immédiatement disponibles au sens de l'article R. 311-3-3 (1°) (article R.5411-10 1°) du CT) à la recherche d'un autre emploi, à durée indéterminée à plein temps, tenues d'accomplir des actes positifs de recherche d'emploi                                           |
| 7         | Personnes non immédiatement disponibles au sens de l'article R. 311-3-3 (1°) (article R.5411-10 1°) du CT) à la recherche d'un autre emploi, à durée indéterminée à temps partiel, tenues d'accomplir des actes positifs de recherche d'emploi                                         |
| 8         | Personnes non immédiatement disponibles au sens de l'article R. 311-3-3 (1°) (article R.5411-10 1°) du CT) à la recherche d'un autre emploi, à durée déterminée, temporaire ou saisonnier, y compris de très courte durée, tenues d'accomplir des actes positifs de recherche d'emploi |

### Cas d'erreurs possibles

**[Consultez la documentation sur le portail de France Travail](https://francetravail.io/produits-partages/documentation/erreurs-frequentes)**
";"https://api.gouv.fr/documentation/api-particulier";"https://api.gouv.fr/documentation/api-statut-demandeur-emploi";"https://api.gouv.fr/guides/documentation-api-statut-pole-emploi";"https://api.gouv.fr/documentation/api-particulier";"https://api.gouv.fr/les-api/api-particulier/demande-acces";"";"";"restricted";"";"France Travail";"534fffa3a3a7292c64a78094";"";"";False;"2024-11-07T17:43:36.068000";"2025-10-09T12:33:46.570000";False;"categorie,chomage,chomeur,demandeur,demarche,emploi,inscription,justificatif,particulier,social,solidarite,travail";"";0;0;0;0;1554
"672cfc58c21305d715be7f33";"API Données locales de consommation d'énergie";"api-donnees-locales-de-consommation-denergie";"";"https://www.data.gouv.fr/dataservices/api-donnees-locales-de-consommation-denergie/";"L'API Données locales de consommation d'énergie permet de suivre la consommation d'électricite, gaz, livraison de chaleur, froid et les ventes de carburants.

## À quoi sert l'API Données locales de consommation d'énergie ?

L'API permet de : 

- faciliter la planification des mesures locales sur le climat, l'air et l'énergie ;
- suivre la consommation énergétique d'un territoire par source d'énergie et modéliser les émissions de gaz à effet de serre ou de polluants atmosphériques.

## Données accessibles dans l'API

13 jeux de données sont actuellement diffusés sur ce format sur les thématiques suivantes :

- Données locales de consommation d'électricité et de gaz naturel
- Données mensuelles de l'énergie
- Données mensuelles de consommation de produits pétroliers (à partir de 2017)
- Indicateurs territoriaux et nationaux de la qualité de l'air
- Certificats d'économie de l'énergie
- Gaz à effet de serre et polluants atmosphériques au format AEA (ex NAMEA)


[Lien des documentations supplémentaires](https://data.statistiques.developpement-durable.gouv.fr/dido/api/v1/apidoc.html)

### Partenaire de l'API

Service des données et études statistiques (SDES).";"";"";"";"";"";"";"";"open";"";"Ministère de la Transition écologique";"534fff8da3a7292c64a77eee";"";"";False;"2024-11-07T17:43:52.377000";"2024-11-07T17:43:52.377000";False;"carburant,combustible,consommation,ecologie,electricite,energie,environnement,froid,gaz,iris,transition,vente";"5bf39f229ce2e77b7d0059b6";0;0;2;0;2178
"672cfc5bc21305d715be7f34";"API Registre des Bénéficiaires Effectifs (RBE)";"api-registre-des-beneficiaires-effectifs-rbe";"";"https://www.data.gouv.fr/dataservices/api-registre-des-beneficiaires-effectifs-rbe/";"L’API Registre des Bénéficiaires Effectifs (RBE) permet d'interroger les informations de toutes les personnes physiques exerçant un contrôle sur une société.

Il se base sur les déclarations RBE, obligatoires dans le cadre de la [loi Sapin II du 9 décembre 2016](https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000033558528&categorieLien=id) de lutte contre la corruption.

### A quoi sert cette API ?

Cette API permet, à partir d'un SIREN ou de la dénomination sociale d'une entreprise, d'obtenir la déclaration RBE de cette entreprise.

### Données accessibles dans l'API

| Nom                         | Description                                             | Documentation                                                                                                         |
| --------------------------- | ------------------------------------------------------- | --------------------------------------------------------------------------------------------------------------------- |
| Document RBE (PDF)          | Télécharger la déclaration RBE au format PDF            | [Lien](https://www.inpi.fr/sites/default/files/inpi_doc_tech_rbe_api_fevrier_2020_v1.4.pdf)  |
| Donnés des déclarations RBE | Accéder aux données de la déclaration RBE au format XML | [Lien](https://www.inpi.fr/sites/default/files/inpi_doc_tech_rbe_xml_api_sept_2020_v1.0.pdf) |

### Qu’est-ce qu’un bénéficiaire effectif ?

Un bénéficiaire effectif est une personne physique exerçant un contrôle sur une société. Les critères sont les suivants :

- Détention de strictement plus de 25% du capital et/ou des droits de vote ;
- Exercice d’un contrôle sur les organes de direction de la société ou sur l’assemblée générale des associés ou des actionnaires ;
- A défaut, représentant légal de la société.

### Qui doit publier sa déclaration de bénéficiaires effectifs ?

Toutes les personnes morales, immatriculées au [Registre du commerce et des sociétés (RCS)](https://entreprise.api.gouv.fr/catalogue/infogreffe/rcs/extrait) doivent déclarer leurs bénéficiaires effectifs.


[Lien des documentations supplémentaires](https://www.inpi.fr/sites/default/files/inpi_doc_tech_rbe_api_fevrier_2020_v1.4.pdf)";"";"";"";"";"https://api.gouv.fr/les-api/api-rbe/demande-acces";"";"";"restricted";"";"Institut national de la propriété industrielle (INPI)";"542a61d888ee382b8f22e2d7";"";"";False;"2024-11-07T17:43:55.475000";"2025-06-26T09:26:02.049000";False;"beneficiaires,effectifs,entreprise,entreprises,registres,societes";"";0;0;2;0;15888
